48.0015324105	17.4827834961	4.9187764643
44.1737472141	22.6536961899	21.8827403250
42.4514856820	26.9134786052	43.1814299091
22.5269490850	28.1485415188	12.8223727769
3.1104367261	19.9063789748	16.1529309420
43.6528391571	23.8414404643	14.3924567207
3.9808239632	12.6506323160	4.0931078105
35.0220437368	41.8314201403	2.7921912825
1.3360591877	4.6660695488	10.3014691817
35.0006939799	46.5106263025	19.5634846523
41.2321507261	31.2639663937	37.0539865885
40.2733348486	7.2491299866	17.4654059196
13.5809178033	36.8364144049	40.9140801459
20.7480246042	4.8894463698	32.7170191707
12.9810765918	7.3171368061	41.5315631713
6.9896760261	15.8488081697	12.2349208492
26.2536059581	38.3141670653	11.7511211641
19.1758479372	22.6730586874	25.4138760359
2.3537814168	44.5732187496	15.5491416528
37.9942431656	48.0974991021	31.8963230264
19.7614229470	18.8316051462	5.4653333898
23.6350578765	28.1868094191	32.4274573050
26.4339129095	35.6903145055	25.1376188062
0.4777013649	7.7409282708	8.3857639852
16.8421821019	9.6734536639	13.8270830238
31.7377165109	19.0644157690	46.0021694652
44.3061154686	23.9549369313	8.9565553049
11.0164054935	0.1986322782	13.1963701827
40.0648187403	28.6631906544	45.6387952702
24.2599413182	43.1236888292	19.2777939388
26.9378036972	40.3252488049	34.9943223537
34.5154073500	42.1619988392	21.0874410585
23.8736074936	24.5889702082	37.4586967784
10.0960727846	2.7156244142	2.0632013476
39.0235839384	6.4768561671	20.8242306925
16.1698093542	3.3977826476	4.6561804272
31.6314489683	24.2016204986	13.2983760993
21.8090984146	18.3747417226	28.1951071908
10.4035201060	28.1498124875	27.4280102590
35.8505850727	4.2949745293	25.4657114009
22.4549472502	48.2922778185	40.3912702029
40.1530386754	25.9606930549	23.4243915387
28.1702570240	30.3957673484	10.3495189387
31.4684770366	9.9420866413	23.5749675587
3.2726983996	42.0029166374	46.0695090418
21.0991402131	42.7138852800	48.8964137247
8.2193021924	34.7894424743	14.5397302508
47.0881931634	30.0763992305	42.9217370322
8.1550642616	37.3125852310	30.9070582116
35.8643785188	23.7887471730	11.4096791617
19.6967538779	47.1443716571	19.3168634618
43.6345463975	27.5549914344	9.1255932518
21.9862692360	7.0744321860	26.0852399953
16.8763667103	17.4770844964	25.4975394666
47.7189022526	25.1574574164	9.5454787717
33.7066121363	0.5797850738	14.4659481801
30.4298339862	41.6151400934	34.0268448647
4.9748602621	14.7061998189	6.9613013322
13.6728448341	8.7325528524	32.9982261354
24.1798015043	18.8334232660	25.4365970671
34.1420924269	14.1593401655	19.3647467094
35.8833060575	34.6964268698	5.9522144720
43.9987221306	44.0839860337	40.8647453871
48.4618047483	7.4801561278	5.3276597994
45.2523410806	34.3983843780	47.3370803011
1.0698113519	1.6445912428	8.2423963477
33.5771870977	21.4244218354	9.7914328574
24.7929812512	32.4482702817	24.4223991975
19.8338707803	25.8809985897	11.7998375406
26.3927892779	2.8231036794	14.9902053290
28.7055668953	20.0104803343	47.8327419259
48.9882065900	36.3739848916	36.2443596770
48.3930702535	8.9859845643	33.3082033464
42.8447245831	9.5773869876	47.8815975214
10.3945508863	15.1305926312	13.3886013675
7.9068106659	0.6352478076	29.2677017258
40.5083287214	22.6251887687	21.9451470597
6.9882161407	4.8585125760	41.0589128289
47.6042185189	28.6326530255	14.3463824559
38.8091662617	1.5646981494	20.7015696839
44.7324179547	8.2546776838	45.0308023948
46.9372664933	46.0832518067	10.4835805701
42.1852969558	37.8861793326	6.4447436630
36.8183980469	21.1125972055	48.8285533419
11.2480125002	2.4988125261	28.6066366193
39.5943820074	25.9987411797	6.3607762037
38.4652749628	45.9123306503	6.2335861697
47.3304202122	21.0745960121	3.9956646526
19.9846828811	41.2661902434	22.8797069117
20.6601985425	26.2581858126	34.7575191936
39.4111295034	37.2017607515	24.5115163638
22.7530845981	2.9848348326	15.3981181605
18.3247779521	29.0897321427	38.5698882792
19.3485938088	36.8433747503	31.3315615403
18.8139759805	42.9065271430	4.4921877980
43.1868166704	40.5547794826	12.1306366525
0.0857629936	9.6950946126	42.9511107626
44.8967834131	43.1856318402	14.4453077441
7.6166719527	11.8186847064	4.2058727062
36.3805179598	42.4742100005	24.3652024190
16.1077946381	44.8263861512	10.2804247447
8.0085131529	43.4210929605	49.4396738479
41.0381436051	47.8710541790	4.5062329668
24.7111323357	34.2528583387	35.7853129924
31.9181899826	27.5229021079	7.6084335100
47.7474012398	32.9498224203	35.8254164199
44.9180260295	11.0796550142	30.9532479133
47.4734870610	39.1323281739	34.3175843241
25.4460906782	26.8490607615	16.8934580769
22.0173301818	42.0734096357	9.6711854357
49.8252194216	49.2429143968	11.0072485026
45.1330018155	26.7723052603	12.3785932910
39.1797814744	35.8883410256	7.0893511330
4.9832912817	6.8157051996	38.4877075033
48.4113704843	12.9260396818	49.8540350419
21.1278350946	1.4437532498	41.7129919797
36.7179003990	1.6853895272	16.8239319886
22.5528457519	46.3587849488	27.1466931146
26.5672584279	0.3075159970	25.9910377515
40.1747579121	38.4616010291	46.9628454018
39.6463108569	3.8740627225	46.8666623240
15.6694914011	6.9368214989	5.5150842170
36.8195009146	6.6597551212	46.7867118881
46.1928084893	18.7417484659	35.0768518705
42.0927693142	33.8305663410	8.0424268577
37.9225589541	26.2346925615	9.6148965977
39.6125019913	40.4178701303	21.6742527793
2.6502621906	25.7021771359	7.9718308042
27.7531526428	10.0050068380	11.6720583232
26.5083487582	41.8416461313	48.7570219469
19.7461842076	45.7442796062	10.6688647373
45.5943063358	22.6052594571	47.0917922247
19.4791897551	3.8165125679	29.0868020924
5.2180125952	7.2360103805	22.0803772085
43.1912465915	8.2432306847	19.4497332270
48.5881852734	19.3058159472	11.3686487681
20.0228156138	17.1262339665	2.0092603200
23.9909272731	49.1464346491	44.3975237114
4.4684319137	12.4152166363	29.5022584987
42.1929837908	49.9615646951	20.4859291434
4.0912437263	5.8659158619	3.7156631687
17.2353624192	48.2082549133	9.4251151079
45.8502080666	48.3445857076	27.2947841631
10.0737622801	6.3231189384	13.6068404988
39.7838488604	43.6584082923	23.3799938708
0.0762570118	39.9838085188	46.1584289349
20.3735120014	6.3851634657	8.5015172314
47.9168664026	28.7833246760	10.0493605144
16.9771524478	36.0891099240	42.0747378267
15.0645778625	44.7496590413	3.9500534297
2.4891502052	13.9019526766	32.2063405731
40.5861379754	46.5406995398	13.4544647150
22.0166666059	26.9150086456	39.5990976118
47.7614456402	18.5973230375	27.2254151522
24.7307671381	39.8619685116	14.7846640091
29.2715957592	6.0275394397	18.5845633074
43.2702320927	47.0727718443	29.5677108269
6.5787085307	21.0769244990	15.9507433603
1.8083144416	3.7736875885	46.6872325910
31.5404943169	30.2124122545	21.5785855804
23.5246477959	40.8602212599	46.8664310897
44.5272310304	5.2244452842	39.9195361224
49.6760220332	3.4794498454	38.2436908014
46.4012158702	26.1296475395	48.3496734234
31.5623550973	26.9256012245	23.4582117057
39.8688430951	35.1664390582	48.9704793122
29.1319233381	28.5655542668	37.9661226314
26.9463132200	7.7977571582	27.0057895286
42.7422835747	9.2781448635	28.6164325704
22.5654027736	4.1360202104	11.9225537806
45.7040633442	31.5710602173	5.8205222058
30.1188020209	17.0439765388	20.9913600941
34.2242099310	25.2685962433	4.3836496124
37.6759947210	41.9010026974	0.2428408521
13.9584594079	29.0337741806	23.5130316975
30.7817708435	46.4978131791	21.0342772228
18.4865311275	39.9522412691	19.2789649705
21.6298291315	44.8351389389	21.4074768448
8.1013061446	16.1264612386	8.5920722477
5.3791474695	2.7657804242	31.9396658844
37.1195380852	17.4848058935	29.0722003485
6.0290857319	32.9358465782	12.2578156797
15.7327872496	24.4747409018	5.8731081490
14.7280594360	26.2965686265	9.0637065046
1.3130261517	5.0235043601	14.1873984572
1.7653211259	13.3767890636	1.2639306235
49.7871503190	36.2585112251	47.1242559337
31.0511124331	5.9382635639	26.0799068835
41.7064020172	43.7270715515	3.1329915741
17.8549638212	2.7016925461	33.2498723518
42.2046229243	32.0239143469	11.2304468160
36.0268905023	45.9917812443	35.7920945303
3.7144047757	3.7785394206	49.9435876618
26.2805148478	35.0454202420	20.2873428738
12.0872541718	45.1457828652	16.4908737149
15.7852641206	4.3037042601	35.8169527202
27.2050943661	47.7969276232	20.6270781232
16.2484928542	42.9569471265	7.1299679206
42.4091440605	5.0562629421	30.5522352317
22.2585769236	43.3094209811	29.6319436752
49.9377718968	23.3637338070	7.1822807718
32.2576941966	16.9992754534	18.0142615605
42.6188560586	39.8600045624	3.0789862671
46.2884908949	14.9741688541	34.9660705232
33.1215747490	4.2787160969	14.5495341090
11.2056599753	11.8408997537	4.9532919324
44.8654646915	3.3133000471	32.6423427230
48.9983588130	7.0795791360	38.1028304065
46.2885874832	6.4044003196	34.9075171975
8.0933168468	30.5848567120	0.7975589337
32.2512016410	25.9647566707	16.4523009400
17.9122027940	5.5263854369	11.3671346389
41.9213736997	45.7463907207	43.7467909891
29.8389260502	38.1138493646	33.1148358752
45.7044866017	36.1170631616	25.2207519556
38.0765967698	35.9010621949	36.4960854505
42.6958522550	7.7602156267	34.2962249600
39.0751209047	16.5171019830	32.0182561826
3.9600872169	27.6916918843	10.8074402192
46.8655672936	33.6167687203	8.6322806051
18.8487201722	44.8521468931	14.1095997645
33.6997895538	26.8674165452	11.8646750634
48.8000669304	38.9700166348	49.4422578167
15.5433345633	22.8029281678	25.8913490787
38.9882384894	5.5903958685	29.1708195056
22.0142352631	21.4250268148	3.6500347201
44.8154561519	12.5989776900	49.2196608877
0.5088919617	6.4118915574	41.3758204482
16.1346914118	19.4406303189	28.5296725629
15.3455100184	40.0555969489	21.1666271396
20.2957714856	19.2115522458	24.9625273701
15.4975224960	41.0332527700	3.9672971468
12.8659419179	37.9969404558	0.3054592915
49.2260822308	38.0114288641	8.8436823574
17.0812111225	12.1229542533	16.5442160699
48.0983093408	20.2668972760	7.8648873250
37.7712917958	42.2688357196	41.0210313724
34.5111175970	32.3922899905	20.5062186113
42.6834404250	5.7263883469	43.0481922820
24.6393408198	30.8658574891	11.2164790638
45.0129814321	13.2006113942	45.4232337714
39.2709392478	13.4327381353	33.9901473641
1.2157457741	37.1778759170	5.8794913263
22.3535100687	21.8193022165	0.0210669198
43.4231689263	26.6280340164	25.0975663931
2.4424731921	20.6446266888	24.0259561915
18.5983247394	17.8126027698	8.8301042311
35.1925435214	23.1264410894	1.4249026776
37.8199408539	32.4896625594	35.0171473370
10.0886765813	46.3109644402	13.3998081004
10.2394497896	5.8572596708	27.5372283552
